city_id,city,city_latitude,city_longitude,avg_weather_score,temp_avg,rain_probability,rain_volume,humidity,wind_speed,clouds,weather_detail,is_top5,hotel_id,hotel_name,hotel_url,property_type,hotel_score,number_of_reviews,price_per_night_eur,price_per_person_night_eur,hotel_latitude,hotel_longitude,final_score,rank,facilities
4,Cassis,43.2140359,5.5396318,73.67,14.3,7.2,0.34,67.840278,2.722472,57.023611,complet,True,6738175.0,La Cassy - Sleep in Cassis,https://www.booking.com/hotel/fr/sleep-in-cassis.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887651560&force_referer=,APARTMENT,8.8,129.0,103.67,51.84,43.21351434634,5.539700449428,7.830000000000001,39,"Non-smoking rooms, Free Wifi, Non-smoking rooms, Free Wifi"
4,Cassis,43.2140359,5.5396318,73.67,14.3,7.2,0.34,67.840278,2.722472,57.023611,complet,True,7606234.0,Appartement le Quai du Port Cassis parking clim,https://www.booking.com/hotel/fr/appartement-le-quai-du-port-cassis-parking-clim.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,9.3,138.0,126.13,63.07,43.2148357,5.5360761,7.805400000000001,41,"Non-smoking rooms, Airport shuttle, Free Wifi, Beachfront, Free parking"
4,Cassis,43.2140359,5.5396318,73.67,14.3,7.2,0.34,67.840278,2.722472,57.023611,complet,True,9709603.0,Studio rénové avec vue magique,https://www.booking.com/hotel/fr/studio-renove-avec-vue-magique.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762888009558&force_referer=,APARTMENT,8.1,29.0,81.21,40.6,43.219025355371,5.529711338231,7.7748,45,"Outdoor swimming pool, Non-smoking rooms, Beachfront, Free parking, Terrace"
4,Cassis,43.2140359,5.5396318,73.67,14.3,7.2,0.34,67.840278,2.722472,57.023611,complet,True,12765562.0,charmant T2 centre cassis avec parking,https://www.booking.com/hotel/fr/charmant-t2-centre-cassis-avec-parking.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886571338&force_referer=,APARTMENT,8.3,14.0,127.0,63.5,43.2121229,5.5411663,7.3968,62,"Non-smoking rooms, Free Wifi, Free parking, Terrace, Garden"
4,Cassis,43.2140359,5.5396318,73.67,14.3,7.2,0.34,67.840278,2.722472,57.023611,complet,True,15248499.0,Villa Prestige Cassis,https://www.booking.com/hotel/fr/villa-prestige-cassis.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886372301&force_referer=,VILLA,,0.0,827.21,413.61,43.2158779,5.5507099,,,"Outdoor swimming pool, Non-smoking rooms, Free Wifi, Free parking, Family rooms"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,7618701.0,Apartment-NO elevator-Free private parking-Self check in !! Appartement-PAS ascenseur-Parking privé gratuit-Arrivée autonome!!,https://www.booking.com/hotel/fr/intramuros-parking-prive-wifi-smarttv50.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,9.6,158.0,107.99,27.0,43.95092289445271,4.818413211967911,8.5732,4,"Free Wifi, Free parking, Free Wifi, Free parking"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,2682936.0,L'Oriflamme,https://www.booking.com/hotel/fr/sutdio-quot-l-39-oriflamme-quot.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,9.5,431.0,58.75,29.37,43.9496041,4.81154160000006,8.485800000000001,5,"Non-smoking rooms, Free Wifi, Free parking, Family rooms, Non-smoking rooms"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,11732528.0,Centre Palais des Papes B2 Clim - 123Avignon,https://www.booking.com/hotel/fr/centre-palais-des-papes-clim-123avignon.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886040616&force_referer=,APARTMENT,9.1,50.0,73.0,24.34,43.949537613284,4.808402317791,8.426400000000001,7,"Non-smoking rooms, Free Wifi, Non-smoking rooms, Free Wifi"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,8833891.0,"Duplex-Ceiling height 1,9m-Free private parking-Self check in !! Duplex climatisé-Hauteur sous plafond 1,9m-Parking privé gratuit-Arrivée autonome !!",https://www.booking.com/hotel/fr/duplex-climatise-au-centre-ville-d-avignon-avec-parking-prive-gratuit.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886847527&force_referer=,APARTMENT,9.7,128.0,193.52,48.38,43.9465116,4.8035118,8.1856,15,"Free Wifi, Free parking, Free Wifi, Free parking"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,3087488.0,Chambre et appartements entre le Pont d Avignon et le Palais des Papes,https://www.booking.com/hotel/fr/appartements-et-chambre-entre-le-pont-d-avignon-et-le-palais-des-papes.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887025185&force_referer=,APARTMENT,8.3,695.0,73.0,36.5,43.9507095,4.80338430000006,7.863200000000001,36,"Non-smoking rooms, Free Wifi, Private Parking, Family rooms, Non-smoking rooms"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,54654.0,Hôtel Central,https://www.booking.com/hotel/fr/central-avignon.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,7.9,2595.0,57.02,28.51,43.945524956672806,4.805760830640793,7.863,37,"Non-smoking rooms, Facilities for disabled guests, Room service, Free Wifi, Parking"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,47697.0,Hôtel Les Corps Saints,https://www.booking.com/hotel/fr/splendid-avignon.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886203506&force_referer=,HOTEL,7.5,1229.0,45.36,22.68,43.944233090012354,4.806668758392334,7.8196,40,"Non-smoking rooms, Free Wifi, Family rooms, Very Good Breakfast, Non-smoking rooms"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,9849488.0,La Saraillerie - PATIO - CLIM - WIFI,https://www.booking.com/hotel/fr/la-saraillerie-central-clim-wifi.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,8.6,80.0,96.33,48.16,43.9471806,4.8072535,7.75,46,"Non-smoking rooms, Free Wifi, Family rooms, Non-smoking rooms, Free Wifi"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,537469.0,ibis Avignon Centre Gare,https://www.booking.com/hotel/fr/ibis-avignon-centre-gare.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,7.6,1114.0,57.45,28.73,43.94229069324134,4.807274341733546,7.7386,48,"Non-smoking rooms, Facilities for disabled guests, Room service, Free Wifi, Parking"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,1242827.0,Appartements La Croix - Hyper Centre - Palais des Papes et Pont d'Avignon - WiFi,https://www.booking.com/hotel/fr/appartements-la-croix.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,8.1,658.0,79.05,39.52,43.95147165809491,4.8045851708045575,7.7228,52,"Non-smoking rooms, Facilities for disabled guests, Fast free Wifi 177 Mbps), Parking, Family rooms"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,47836.0,Garlande Hôtel Avignon Centre,https://www.booking.com/hotel/fr/de-garlande.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,8.8,700.0,112.31,56.16,43.94761833011378,4.806803539395332,7.67,53,"Non-smoking rooms, Airport shuttle, Facilities for disabled guests, Free Wifi, Very Good Breakfast"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,51433.0,Régina Boutique Hotel,https://www.booking.com/hotel/fr/hotelreginaavignon.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,7.6,2321.0,65.66,32.83,43.948165800766326,4.805764853954315,7.6566,55,"Non-smoking rooms, Free Wifi, Parking, Tea/Coffee Maker in All Rooms, Good Breakfast"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,548552.0,Appartement Les Hortensias,https://www.booking.com/hotel/fr/les-hortensias-avignon.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886911900&force_referer=,APARTMENT,9.2,58.0,148.6,74.3,43.94337669999999,4.819127299999991,7.4672,60,"Non-smoking rooms, Airport shuttle, Free Wifi, Free parking, Family rooms"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,8641532.0,Les Précieuses Suites & Spa II,https://www.booking.com/hotel/fr/les-precieuses-suites-amp-spa-ii.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,9.5,104.0,168.03,84.02,43.9485731,4.8015496,7.392800000000001,63,"Non-smoking rooms, Spa, Free Wifi, Free parking, 24-hour front desk"
5,Avignon,43.9492493,4.8059012,71.83,12.9,0.0,0.0,72.815278,2.942667,52.477778,complet,True,9217486.0,Le Vieux Sextier - AC Clim - Lumineux - WIFI - Hypercentre,https://www.booking.com/hotel/fr/le-vieux-sextier-lumineux-wifi-hyper-centre.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887757227&force_referer=,APARTMENT,8.4,24.0,317.93,158.96,43.9481906,4.808427,6.2332,72,"Non-smoking rooms, Free Wifi, Family rooms, Non-smoking rooms, Free Wifi"
6,Nimes,43.8374249,4.3600687,71.17,,,,,,,score_seul,False,,,,,,,,,,,,,
7,Aigues Mortes,43.5661521,4.19154,70.17,,,,,,,score_seul,False,,,,,,,,,,,,,
8,Saintes Maries de la mer,43.4515922,4.4277202,70.0,,,,,,,score_seul,False,,,,,,,,,,,,,
9,Collioure,42.52505,3.0831554,68.0,,,,,,,score_seul,False,,,,,,,,,,,,,
10,Uzes,44.0121279,4.4196718,65.67,,,,,,,score_seul,False,,,,,,,,,,,,,
11,Lyon,45.7578137,4.8320114,63.5,,,,,,,score_seul,False,,,,,,,,,,,,,
12,Grenoble,45.1875602,5.7357819,63.17,,,,,,,score_seul,False,,,,,,,,,,,,,
13,Gorges du Verdon,43.7496562,6.3285616,63.0,,,,,,,score_seul,False,,,,,,,,,,,,,
14,Annecy,45.8992348,6.1288847,62.83,,,,,,,score_seul,False,,,,,,,,,,,,,
15,Toulouse,43.6044638,1.4442433,58.17,,,,,,,score_seul,False,,,,,,,,,,,,,
16,Bayonne,43.4945144,-1.4736657,58.0,,,,,,,score_seul,False,,,,,,,,,,,,,
17,Paris,48.8534951,2.3483915,57.83,,,,,,,score_seul,False,,,,,,,,,,,,,
18,Strasbourg,48.584614,7.7507127,57.33,,,,,,,score_seul,False,,,,,,,,,,,,,
19,Carcassonne,43.2130358,2.3491069,56.83,,,,,,,score_seul,False,,,,,,,,,,,,,
20,Lille,50.6365654,3.0635282,56.83,,,,,,,score_seul,False,,,,,,,,,,,,,
21,Biarritz,43.4832523,-1.5592776,56.67,,,,,,,score_seul,False,,,,,,,,,,,,,
22,Montauban,44.0175835,1.3549991,54.33,,,,,,,score_seul,False,,,,,,,,,,,,,
23,Colmar,48.0777517,7.3579641,53.67,,,,,,,score_seul,False,,,,,,,,,,,,,
24,Eguisheim,48.0447968,7.3079618,53.17,,,,,,,score_seul,False,,,,,,,,,,,,,
25,Chateau du Haut Koenigsbourg,48.2494107,7.3443202,52.83,,,,,,,score_seul,False,,,,,,,,,,,,,
26,Besancon,47.2380222,6.0243622,52.5,,,,,,,score_seul,False,,,,,,,,,,,,,
27,Dijon,47.3215806,5.0414701,50.83,,,,,,,score_seul,False,,,,,,,,,,,,,
28,Rouen,49.4404591,1.0939658,50.67,,,,,,,score_seul,False,,,,,,,,,,,,,
29,La Rochelle,46.159732,-1.1515951,48.83,,,,,,,score_seul,False,,,,,,,,,,,,,
30,St Malo,48.649518,-2.0260409,48.5,,,,,,,score_seul,False,,,,,,,,,,,,,
31,Ariege,42.9455368,1.4065544,45.5,,,,,,,score_seul,False,,,,,,,,,,,,,
32,Amiens,49.8941708,2.2956951,44.5,,,,,,,score_seul,False,,,,,,,,,,,,,
33,Le Havre,49.4938975,0.1079732,44.33,,,,,,,score_seul,False,,,,,,,,,,,,,
34,Bayeux,49.2764624,-0.7024738,38.33,,,,,,,score_seul,False,,,,,,,,,,,,,
35,Mont Saint Michel,48.6359541,-1.51146,37.5,,,,,,,score_seul,False,,,,,,,,,,,,,
